Region,Sales,Orders,Revenue,Month,Year,Latitude,Longitude,Customer_Name,Product_Category,Marketing_Campaign,Discount Percentage,Profit,Quantity Sold,Customer Lifetime Value
West,990,12,3123,December,2022,70.85434560230408,131.60563923411524,Customer_138,Category_3,After,10.762062753099759,10762.062753099759,87,114.94252873563218
North,951,24,1578,October,2022,-76.56508240570281,27.79778628322205,Customer_502,Category_2,Before,11.835621208053245,11835.621208053246,42,238.0952380952381
North,664,7,3901,March,2022,73.3923779719523,62.65363227298442,Customer_825,Category_2,Before,11.247222769223455,11247.222769223456,44,227.27272727272728
West,681,20,2515,March,2022,89.38181813201683,-174.00223035208225,Customer_173,Category_2,Before,33.83936351614466,33839.36351614466,14,714.2857142857143
North,968,17,1193,December,2023,36.07772384817071,-57.97988087455848,Customer_28,Category_3,After,13.184603797961516,13184.603797961516,78,128.2051282051282
West,1409,23,3007,July,2023,48.68049979331815,106.43768303811912,Customer_930,Category_1,Before,20.555027749573846,20555.027749573845,2,5000.0
West,1234,12,2185,July,2022,-29.28548943585245,-152.1061294347411,Customer_495,Category_1,After,45.35547844577053,45355.47844577053,37,270.27027027027026
West,1322,9,3394,July,2022,79.48383349210809,-78.36701968414073,Customer_654,Category_1,After,26.328273811829256,26328.273811829255,69,144.92753623188406
North,1443,24,3998,October,2022,5.348513899506173,30.70685820035206,Customer_827,Category_1,After,35.04009823344622,35040.098233446224,38,263.1578947368421
East,506,12,2384,August,2023,41.829920387559866,-87.69131002838095,Customer_350,Category_1,Before,12.754394204073343,12754.394204073342,41,243.90243902439025
West,829,16,2792,May,2023,76.3393888640303,156.23207069202692,Customer_553,Category_3,Before,13.653005846390185,13653.005846390184,62,161.29032258064515
South,1274,5,4655,May,2022,85.53239567559149,-132.81889291045547,Customer_298,Category_2,Before,6.839087731991549,6839.087731991549,60,166.66666666666666
North,650,24,2110,April,2022,59.97678418740139,107.06196884680033,Customer_719,Category_1,After,12.602077838247403,12602.077838247404,14,714.2857142857143
West,1608,10,4333,July,2023,-35.4568487432346,2.861529086306973,Customer_841,Category_2,Before,17.536565256438138,17536.565256438138,89,112.35955056179775
West,646,22,3261,October,2022,83.97855297937483,90.11907929518418,Customer_944,Category_3,After,12.965471792453606,12965.471792453605,84,119.04761904761905
South,1904,12,4736,April,2023,23.06151562384292,-68.14248180787892,Customer_191,Category_3,Before,8.991614019067502,8991.614019067501,2,5000.0
East,1414,11,4793,February,2023,77.51564574335276,5.216256832333954,Customer_671,Category_1,Before,10.428614199527036,10428.614199527035,70,142.85714285714286
East,1808,5,2936,April,2022,31.69890464658333,128.46072590034345,Customer_63,Category_3,Before,25.73504456147266,25735.04456147266,17,588.2352941176471
East,1199,20,3620,August,2023,-34.69698686741032,-11.923884315682416,Customer_754,Category_2,Before,14.285017328260663,14285.017328260663,89,112.35955056179775
West,581,16,1779,September,2022,-23.39558565429313,-50.50084971230294,Customer_769,Category_1,After,21.392143747163395,21392.143747163394,28,357.14285714285717
West,1013,10,1261,March,2022,9.084919878529291,13.015939050984995,Customer_663,Category_1,After,27.65377718846856,27653.77718846856,66,151.5151515151515
West,1314,24,1729,July,2022,52.20267148077875,78.25059109309205,Customer_214,Category_2,After,36.067767288321434,36067.76728832143,35,285.7142857142857
North,1208,6,1282,December,2022,-32.76314075873971,-20.317195620539025,Customer_833,Category_1,After,6.769046292849453,6769.046292849453,5,2000.0
South,1245,18,4719,September,2022,14.351609904154571,157.99571105121828,Customer_165,Category_1,Before,40.97346795090692,40973.467950906925,65,153.84615384615384
West,1522,8,2490,November,2022,-27.78750115624773,-73.81950334475687,Customer_542,Category_2,After,33.255517527090845,33255.517527090844,40,250.0
South,1909,5,4451,April,2023,56.83849283431928,-8.833101779116646,Customer_882,Category_1,After,8.679156437699236,8679.156437699236,76,131.57894736842104
South,1206,22,1361,October,2023,-5.988943121768926,92.49395736291892,Customer_231,Category_1,After,44.31103808480498,44311.038084804975,56,178.57142857142858
East,970,17,4520,March,2023,-76.18989116648066,68.08359257847295,Customer_793,Category_2,Before,46.43925802393159,46439.258023931594,36,277.77777777777777
North,1642,6,1440,May,2023,-60.11054613332345,130.91077887017622,Customer_540,Category_3,After,7.748508193468869,7748.508193468869,45,222.22222222222223
West,895,13,3140,January,2022,-79.00115982846619,178.85130504519918,Customer_194,Category_2,After,17.459494166624168,17459.49416662417,23,434.7826086956522
East,760,6,2644,March,2023,-0.1254697174214527,-26.331001633767755,Customer_505,Category_1,Before,41.279057590687756,41279.05759068776,47,212.7659574468085
East,1304,13,3800,August,2023,-70.8592864773191,-139.98568327800774,Customer_333,Category_2,Before,38.67168606726462,38671.68606726462,31,322.5806451612903
West,1433,5,1866,November,2023,-69.45480552426622,-169.05028290913154,Customer_767,Category_1,After,13.30344587103698,13303.44587103698,11,909.0909090909091
South,1779,15,2447,August,2022,79.38868680690786,81.67568621031779,Customer_792,Category_1,After,14.420719550151963,14420.719550151964,10,1000.0
East,1404,7,1141,April,2023,67.07791299168997,134.64492167113764,Customer_303,Category_2,Before,21.67124462561219,21671.24462561219,67,149.2537313432836
South,1749,24,2314,February,2022,-8.624412573954118,-100.54346906000929,Customer_832,Category_1,After,26.80353433359596,26803.53433359596,14,714.2857142857143
North,1576,8,2455,August,2023,87.44495775303704,-122.95870661163386,Customer_436,Category_3,Before,32.82146471886332,32821.46471886332,80,125.0
South,1439,22,3796,August,2022,-89.96642492928063,-157.60616705075125,Customer_322,Category_1,After,21.601113780639757,21601.113780639756,74,135.13513513513513
North,1353,10,2875,October,2022,20.516302129210885,116.17305181819432,Customer_501,Category_2,After,25.814062225991655,25814.062225991656,93,107.52688172043011
South,1887,7,2847,April,2023,20.957071926936607,-67.90250163866963,Customer_857,Category_3,After,38.63619221601905,38636.192216019044,10,1000.0
East,1803,15,2712,March,2022,-7.660249943420126,-35.38911860648045,Customer_913,Category_3,After,6.650744130076905,6650.744130076905,76,131.57894736842104
East,1092,19,3700,February,2022,-18.549364871827294,0.9900689794604318,Customer_392,Category_1,After,16.359662495480933,16359.662495480932,94,106.38297872340425
North,1213,9,1700,September,2023,-8.03103561349063,122.2031643154383,Customer_805,Category_2,Before,37.10073136480486,37100.73136480486,1,10000.0
West,1681,24,1997,January,2023,-15.30712150565752,54.29995976213456,Customer_598,Category_1,Before,45.28430769592397,45284.30769592397,5,2000.0
North,1131,14,3096,July,2023,41.488645946813904,41.42326674881207,Customer_148,Category_1,After,28.025484895204976,28025.484895204976,20,500.0
North,558,16,2325,May,2022,-65.63602170480887,-116.75804401587214,Customer_760,Category_2,After,28.945106836939203,28945.1068369392,8,1250.0
South,627,19,1880,August,2022,-54.42494029359657,4.7483610155387055,Customer_832,Category_2,After,9.822740510289922,9822.740510289921,43,232.5581395348837
South,1235,21,2213,April,2022,-57.50671888936375,77.53716618431588,Customer_404,Category_1,Before,25.13355650705546,25133.55650705546,76,131.57894736842104
North,1220,14,2159,July,2023,-42.75529467817238,170.37391789097703,Customer_282,Category_3,Before,28.967776990476043,28967.776990476043,1,10000.0
East,1638,10,1554,May,2022,4.546515380684994,-107.4937286831932,Customer_361,Category_1,Before,15.911172663562835,15911.172663562835,57,175.43859649122808
South,1732,22,1403,May,2022,-69.98242547912062,-176.56439289579842,Customer_378,Category_3,Before,17.115945392722143,17115.945392722144,64,156.25
West,1025,17,1891,September,2022,66.27047315877073,-152.89148390455088,Customer_197,Category_1,Before,21.97778733970802,21977.78733970802,84,119.04761904761905
South,1020,7,3912,September,2022,-36.47492436447499,-44.69311253448748,Customer_555,Category_2,Before,5.903203899997687,5903.203899997687,28,357.14285714285717
South,1051,14,1601,September,2022,-60.74316225563258,115.39607318855536,Customer_355,Category_3,Before,19.493562451243022,19493.562451243022,37,270.27027027027026
West,736,18,2830,December,2022,31.6118357276838,-177.42885056343178,Customer_539,Category_2,Before,14.51516031484451,14515.16031484451,47,212.7659574468085
North,1804,10,1340,June,2022,-83.14446589212253,-15.5769865610975,Customer_428,Category_2,After,19.73738084800616,19737.38084800616,76,131.57894736842104
West,1882,7,4828,June,2023,21.594341677349547,-61.47697847709797,Customer_16,Category_2,Before,10.389295931866304,10389.295931866303,37,270.27027027027026
North,1724,20,2968,May,2023,35.675717521769954,-161.10658436409807,Customer_638,Category_2,Before,45.07372763329527,45073.72763329527,49,204.08163265306123
North,1801,11,1703,September,2023,-51.315024350390544,-17.91493679785779,Customer_378,Category_2,Before,31.71166040993219,31711.66040993219,44,227.27272727272728
North,1758,24,1317,October,2022,-82.44646678014583,-88.29046535878122,Customer_679,Category_1,Before,35.55960436150203,35559.60436150203,56,178.57142857142858
West,993,18,3665,August,2022,-24.54383539449907,-53.32145963507767,Customer_505,Category_3,After,40.51270573733022,40512.70573733022,28,357.14285714285717
North,503,13,2386,July,2023,-72.25303855645143,74.02150972234548,Customer_755,Category_1,Before,27.429898951807576,27429.898951807576,79,126.58227848101266
East,1165,19,4893,July,2022,-69.03398705879933,7.758354207948145,Customer_898,Category_1,After,8.911412963934065,8911.412963934064,6,1666.6666666666667
West,941,7,3429,June,2023,-44.23297833992438,-135.1269255625872,Customer_75,Category_1,After,29.16979438183465,29169.79438183465,61,163.9344262295082
East,528,6,3280,May,2022,-36.81577356718333,166.10923455251003,Customer_230,Category_2,After,31.407850310939562,31407.85031093956,20,500.0
North,1632,6,2800,April,2022,5.394661383855706,48.9278756555058,Customer_715,Category_1,Before,38.54477633829485,38544.776338294854,78,128.2051282051282
South,1109,7,2367,March,2023,32.11053939054236,95.71263323851132,Customer_961,Category_3,Before,24.42467958033557,24424.67958033557,2,5000.0
North,1304,22,2572,March,2023,16.698769356633264,-151.48326599698652,Customer_247,Category_1,Before,10.74111362580037,10741.11362580037,73,136.986301369863
East,574,18,1816,June,2023,-63.295139287886975,-163.0589833943932,Customer_301,Category_2,After,17.769915760942602,17769.915760942604,37,270.27027027027026
East,1337,24,1552,April,2023,-59.02451415852724,-172.99870186749078,Customer_725,Category_3,After,21.33870333793858,21338.70333793858,20,500.0
West,1669,22,4600,December,2023,68.1784649627246,-112.03415000156,Customer_214,Category_3,After,34.06627585992206,34066.27585992206,26,384.61538461538464
South,627,14,1855,December,2022,10.503416711540453,-30.81297682134175,Customer_157,Category_3,After,30.685023710101035,30685.023710101035,29,344.82758620689657
West,541,6,2812,June,2022,66.58880992158402,156.8974080250162,Customer_68,Category_3,Before,21.024352665403082,21024.352665403083,1,10000.0
East,1879,5,3866,March,2022,-23.121627962422608,-15.458522664320526,Customer_392,Category_1,Before,49.39318619568409,49393.18619568409,35,285.7142857142857
North,540,8,4642,April,2023,20.59200133763829,-75.50816206588941,Customer_84,Category_2,Before,32.25986687105993,32259.866871059927,70,142.85714285714286
South,1433,18,1182,September,2023,4.259414889829941,22.296691267078813,Customer_266,Category_3,After,15.675205628119752,15675.205628119751,59,169.4915254237288
North,533,5,4112,May,2023,-32.55777183231674,-139.70355187147587,Customer_68,Category_3,After,9.580211267918168,9580.211267918168,69,144.92753623188406
North,1540,18,2574,July,2023,-5.415233033952831,39.42212076179396,Customer_610,Category_2,Before,11.87866126329494,11878.66126329494,33,303.030303030303
South,1676,20,1396,October,2023,0.4483578288477758,24.635503558981185,Customer_346,Category_1,Before,16.068097777302867,16068.097777302868,51,196.07843137254903
West,1497,18,2727,February,2023,-53.86122454379785,105.11749202605552,Customer_961,Category_3,After,12.230661796680005,12230.661796680006,78,128.2051282051282
North,1901,24,3826,May,2022,-33.29813297218832,175.2075401821287,Customer_727,Category_1,Before,13.39551608230876,13395.516082308759,12,833.3333333333334
East,1087,7,2517,September,2022,52.4537550912556,-89.68555018220022,Customer_926,Category_1,Before,17.82928259122312,17829.28259122312,20,500.0
North,841,7,4730,November,2022,74.8418831017429,3.476322289353845,Customer_672,Category_1,After,12.801811788263967,12801.811788263967,53,188.67924528301887
South,526,13,1906,March,2022,-25.23706316184609,147.1915462748413,Customer_422,Category_1,After,45.354444108189135,45354.444108189135,88,113.63636363636364
South,1810,10,2356,September,2022,-34.74498920237673,102.6683583922229,Customer_605,Category_3,After,8.6105185547739,8610.5185547739,43,232.5581395348837
South,1145,17,3174,November,2023,-54.86451037706114,-4.533730883709268,Customer_173,Category_3,Before,28.60301253066146,28603.01253066146,98,102.04081632653062
West,1230,6,4629,June,2023,32.12841035710463,160.33379386132003,Customer_676,Category_1,After,23.467857214534767,23467.857214534768,89,112.35955056179775
North,667,12,4628,April,2023,-31.84205370005929,-159.39479033394863,Customer_114,Category_1,Before,49.20703776088729,49207.03776088729,50,200.0
West,1109,6,1000,July,2023,87.79491703785393,155.15950309653027,Customer_219,Category_2,Before,10.041750597562356,10041.750597562355,29,344.82758620689657
West,767,8,4239,August,2023,-31.37673562848842,-161.81733874218963,Customer_955,Category_2,After,22.903501957058374,22903.501957058375,57,175.43859649122808
South,1320,19,4691,June,2023,-19.05551157912693,17.029707881286356,Customer_30,Category_2,Before,48.6261694973916,48626.1694973916,39,256.4102564102564
South,954,8,1018,May,2022,18.60015531816626,140.55874128039085,Customer_522,Category_3,After,43.94782066522911,43947.82066522911,95,105.26315789473684
West,1405,17,4403,June,2023,54.3031727744349,-85.42046031793099,Customer_342,Category_2,After,41.7682431927176,41768.2431927176,56,178.57142857142858
North,1924,16,1583,May,2023,-5.486640237785935,-9.990540379742924,Customer_376,Category_3,Before,16.605627217022292,16605.62721702229,43,232.5581395348837
East,1421,17,1455,August,2023,-13.921913917987496,-63.241603510692016,Customer_129,Category_3,Before,12.689941432552962,12689.941432552961,50,200.0
West,1480,18,4004,January,2023,89.2148100470655,162.77181014748652,Customer_999,Category_3,After,35.08894489659939,35088.944896599394,23,434.7826086956522
North,1999,24,3036,November,2022,-88.11114459481,116.51241411111272,Customer_616,Category_3,After,46.82191951074136,46821.91951074136,44,227.27272727272728
South,1201,22,2132,July,2022,71.11175199322423,75.24054407749665,Customer_538,Category_2,After,30.05433018562684,30054.330185626837,38,263.1578947368421
South,1133,10,4339,October,2023,-63.15465133084726,31.54571518143913,Customer_738,Category_1,After,30.722571026145495,30722.571026145495,84,119.04761904761905
North,629,15,3492,October,2022,51.46654971760441,115.41304415669332,Customer_1,Category_1,After,17.59905921471279,17599.05921471279,23,434.7826086956522
East,1519,6,4311,November,2022,21.22768077233364,-38.783865051523065,Customer_870,Category_1,After,39.62718199363716,39627.18199363716,45,222.22222222222223
South,1886,23,2952,February,2023,-28.46748861034343,-18.88133216181771,Customer_100,Category_2,Before,13.416968685088552,13416.968685088552,52,192.30769230769232
South,1318,23,4372,September,2023,67.2974919937833,82.80061958911011,Customer_532,Category_1,Before,19.565565638190968,19565.56563819097,80,125.0
South,1192,9,3649,January,2023,-87.67669896342144,-51.20828521426287,Customer_57,Category_2,Before,24.144639737738753,24144.639737738755,50,200.0
North,1815,23,3150,November,2023,-49.19568262651374,-156.99566086258542,Customer_388,Category_2,Before,27.842467040800475,27842.467040800475,8,1250.0
West,1894,6,1987,October,2023,12.040703324916493,-153.23954080101427,Customer_691,Category_2,After,15.908437958678611,15908.43795867861,85,117.6470588235294
South,1293,14,4321,June,2022,-26.72239319105436,-138.46939152994662,Customer_940,Category_1,Before,10.167657113264159,10167.657113264158,1,10000.0
West,528,6,4524,September,2023,19.86794915729898,133.08527640371858,Customer_340,Category_1,Before,32.47790190987347,32477.901909873468,8,1250.0
East,648,15,1519,January,2023,-85.66016518643997,-9.998486727766448,Customer_860,Category_1,After,17.98837489581151,17988.37489581151,29,344.82758620689657
South,1819,22,4224,April,2023,-69.03739251329175,76.63765296410514,Customer_19,Category_3,Before,31.155719964017553,31155.719964017553,96,104.16666666666667
South,510,19,1858,April,2022,-67.12267676068095,-38.55263918223841,Customer_254,Category_2,After,11.946322187339103,11946.322187339103,5,2000.0
East,1175,13,1173,September,2023,-55.9289437351183,-86.86405893037158,Customer_316,Category_3,After,26.651304583466786,26651.304583466786,86,116.27906976744185
South,1636,23,2366,November,2023,-7.320340655902299,-55.010819677603706,Customer_37,Category_2,After,28.966524464821365,28966.524464821367,47,212.7659574468085
West,686,13,4741,May,2023,45.3831659178428,105.90564431418608,Customer_659,Category_1,After,7.332059157009211,7332.059157009211,34,294.11764705882354
North,1306,7,4052,May,2022,72.99699082720221,45.07780501131776,Customer_536,Category_2,After,20.147192518726428,20147.192518726428,65,153.84615384615384
West,1243,13,3478,June,2023,60.36705545116431,157.55032078484476,Customer_385,Category_2,Before,11.04866046225384,11048.66046225384,55,181.8181818181818
North,1750,18,1726,January,2023,-54.56018308037696,64.69372028766023,Customer_632,Category_3,Before,7.851873671274548,7851.8736712745485,90,111.11111111111111
North,1833,23,4760,January,2023,-10.592900598486167,25.265387431689817,Customer_927,Category_2,Before,49.54821045754753,49548.21045754753,43,232.5581395348837
West,597,11,2710,September,2022,-54.1059124034637,39.67056323490041,Customer_25,Category_1,After,19.505923023862536,19505.923023862535,74,135.13513513513513
West,554,20,2875,March,2023,-42.39507299990566,159.25371820862927,Customer_453,Category_2,Before,41.44435006345857,41444.35006345857,30,333.3333333333333
West,1122,20,3897,April,2023,0.6384566721395117,103.75233475201418,Customer_680,Category_2,Before,16.458829464369373,16458.829464369373,82,121.95121951219512
West,1163,5,2681,January,2023,-77.74037554976594,-171.34515454808238,Customer_322,Category_2,Before,35.66762250007682,35667.62250007682,17,588.2352941176471
East,1257,8,2347,September,2022,-50.72862067321082,12.290290608850995,Customer_736,Category_3,Before,39.210253695035895,39210.25369503589,26,384.61538461538464
South,905,8,1989,August,2023,78.36806903528111,67.80182815676335,Customer_512,Category_2,After,31.803743327352993,31803.743327352993,8,1250.0
North,568,11,4744,February,2023,-6.099067321471978,89.53145223809582,Customer_818,Category_2,Before,26.220928484757128,26220.92848475713,47,212.7659574468085
West,1835,12,3686,August,2023,-9.830425323983008,-103.2688370469828,Customer_772,Category_3,After,23.532841136627084,23532.841136627085,76,131.57894736842104
West,1812,21,1419,July,2022,-87.3779121447698,132.18384760248682,Customer_12,Category_3,After,20.69907199443479,20699.071994434787,91,109.89010989010988
West,1250,9,1593,November,2022,-45.46804552949776,164.10353298305893,Customer_914,Category_3,Before,46.828811491152166,46828.81149115216,72,138.88888888888889
East,1671,11,3532,June,2023,65.93263847679265,-94.78248989584688,Customer_907,Category_3,After,42.377873350447814,42377.873350447815,89,112.35955056179775
West,1990,24,4730,January,2022,-60.366882913439625,137.74156470620846,Customer_559,Category_1,After,48.426210979993066,48426.21097999306,46,217.3913043478261
West,1767,24,2774,July,2022,-15.27751088375021,-145.08764549420567,Customer_920,Category_1,After,10.593375056849514,10593.375056849514,68,147.05882352941177
West,1457,8,3459,October,2022,-87.42043694393978,-159.94553899851172,Customer_824,Category_2,After,37.889036384163994,37889.03638416399,33,303.030303030303
South,864,10,1935,July,2023,-3.899613299299944,-133.47943196301023,Customer_370,Category_1,After,47.225320556946706,47225.3205569467,1,10000.0
East,981,11,2107,September,2023,-86.21620078928092,-159.21321139186705,Customer_290,Category_2,After,13.155487977454706,13155.487977454706,19,526.3157894736842
West,700,22,2136,January,2022,57.52971955184398,124.20440537607932,Customer_331,Category_1,After,7.992332031504987,7992.332031504987,31,322.5806451612903
North,653,9,4808,February,2022,58.47367814767864,-158.7419479950221,Customer_605,Category_3,Before,38.35042921805266,38350.42921805266,80,125.0
North,1973,24,1331,November,2022,51.79359389442658,-82.20089110908403,Customer_260,Category_3,Before,30.851290093096036,30851.290093096035,14,714.2857142857143
North,572,7,4449,September,2023,-38.99446759959872,-142.6477163270917,Customer_993,Category_1,After,42.882294954122244,42882.29495412225,53,188.67924528301887
East,1212,11,4826,September,2023,60.70269927992726,-73.64806692704461,Customer_789,Category_1,After,11.289756948183028,11289.756948183027,48,208.33333333333334
East,795,18,3702,June,2022,7.739663868948469,-147.39859166366864,Customer_870,Category_2,Before,40.787029033695056,40787.02903369506,69,144.92753623188406
North,1540,11,3088,June,2022,-22.71454040393957,60.481170267485055,Customer_204,Category_2,Before,14.073229402148504,14073.229402148505,90,111.11111111111111
West,1740,9,2793,April,2022,22.559392746761944,-132.00234611667295,Customer_696,Category_2,Before,12.364517428956702,12364.517428956702,62,161.29032258064515
East,560,9,1958,April,2022,-87.77861170913268,126.66453330199964,Customer_686,Category_3,Before,12.391960906894681,12391.960906894681,92,108.69565217391305
North,1438,6,4868,May,2023,-64.2670420318646,114.18877826159076,Customer_949,Category_3,After,41.6558624104122,41655.8624104122,66,151.5151515151515
North,541,10,1104,March,2022,43.6128368706473,-175.08179323058062,Customer_386,Category_3,After,34.933874931329,34933.874931329,64,156.25
West,524,19,1201,January,2023,-46.05091043109246,142.46148798544124,Customer_891,Category_3,Before,28.53794411461037,28537.944114610367,70,142.85714285714286
South,1562,14,3497,January,2022,17.641641119174935,-169.58004597238786,Customer_820,Category_2,Before,21.147371785557613,21147.371785557614,63,158.73015873015873
East,630,11,2842,December,2022,-20.681531491854656,-93.72751741527962,Customer_467,Category_3,Before,44.47402433658987,44474.02433658987,73,136.986301369863
West,1752,9,2866,July,2022,63.86504018386705,-168.33991040064177,Customer_414,Category_3,Before,22.66002983401859,22660.02983401859,33,303.030303030303
North,607,5,2996,January,2022,81.43475507939584,-59.096344665846246,Customer_68,Category_3,After,41.746974776220966,41746.974776220966,41,243.90243902439025
North,671,17,2289,January,2022,69.04165110663428,4.991949256777787,Customer_471,Category_3,Before,24.76107088565983,24761.07088565983,89,112.35955056179775
West,1958,22,1909,March,2023,-41.2884009551526,106.79215284544972,Customer_103,Category_1,Before,21.96249932412084,21962.499324120843,48,208.33333333333334
East,601,17,1209,October,2022,-55.05068357170519,-58.32664183085899,Customer_757,Category_2,Before,25.82059035513229,25820.590355132288,13,769.2307692307693
South,1365,22,1562,April,2022,-4.601719148267705,73.97640888232203,Customer_160,Category_2,After,18.562004337386394,18562.004337386395,73,136.986301369863
South,1023,9,4189,April,2022,-88.67985284948755,-112.49839543716708,Customer_199,Category_3,After,38.6424221079313,38642.4221079313,77,129.87012987012986
North,774,17,3760,February,2023,-85.35430928462729,90.21544442788552,Customer_215,Category_1,After,27.62241755416156,27622.417554161562,31,322.5806451612903
East,1567,8,4448,January,2023,9.592315132140016,-95.04122187267448,Customer_945,Category_2,Before,15.44957128160678,15449.571281606779,75,133.33333333333334
South,1316,21,4622,March,2023,3.680892749751479,-128.32388786024353,Customer_211,Category_2,Before,45.48085579735558,45480.85579735558,68,147.05882352941177
East,1456,7,2563,November,2023,89.0247580263468,-113.25281386534046,Customer_507,Category_3,Before,22.275104961794515,22275.104961794514,98,102.04081632653062
East,1540,21,1770,April,2022,-53.66846963452354,-114.45727360253206,Customer_15,Category_3,After,29.459878750129487,29459.878750129486,4,2500.0
North,829,15,4155,March,2022,-43.54129275111568,4.630636575716807,Customer_497,Category_2,After,45.79124499340461,45791.24499340461,19,526.3157894736842
South,511,24,3501,August,2022,-69.5626843812684,124.1271292277326,Customer_883,Category_2,Before,33.090709816129646,33090.709816129645,70,142.85714285714286
West,1841,8,3714,October,2023,75.15774173767403,-151.34217228269796,Customer_331,Category_1,Before,10.260411831876382,10260.411831876383,98,102.04081632653062
North,715,6,1628,January,2022,50.00602400252114,74.50427465763215,Customer_716,Category_2,After,47.29244556260638,47292.44556260638,82,121.95121951219512
South,838,24,4585,February,2022,58.021040062232544,55.56472547502875,Customer_876,Category_2,Before,33.2468623882138,33246.8623882138,13,769.2307692307693
South,1160,20,2628,July,2023,72.49748183361157,134.10718265857048,Customer_550,Category_3,Before,20.070752659568875,20070.752659568876,23,434.7826086956522
South,1604,22,2701,April,2023,4.481997610650893,-92.1068782175134,Customer_600,Category_2,Before,11.267243269852425,11267.243269852426,83,120.48192771084338
South,873,12,1386,August,2023,-8.785225538869739,-17.960450873389334,Customer_941,Category_3,After,40.73113351716332,40731.13351716332,75,133.33333333333334
South,1475,7,2935,November,2022,-30.52953474018903,153.29785479966625,Customer_255,Category_2,Before,32.90327401678311,32903.27401678311,1,10000.0
East,1209,13,4421,March,2022,16.058630582613986,57.59764204871419,Customer_991,Category_2,Before,29.00574913893447,29005.74913893447,88,113.63636363636364
North,1723,24,3343,June,2023,-8.229888577831943,-40.04337136982511,Customer_765,Category_2,Before,45.225166237293095,45225.166237293095,54,185.1851851851852
East,965,10,3305,September,2022,-8.718194410996475,-132.69154217210337,Customer_727,Category_1,Before,40.486874505103884,40486.874505103886,71,140.8450704225352
West,1612,14,2104,January,2023,78.64701547160502,-85.50539715578722,Customer_879,Category_3,After,11.825369587973803,11825.369587973802,89,112.35955056179775
South,1791,14,1267,January,2023,87.12567257024344,29.237571896178,Customer_814,Category_1,After,19.02749305079967,19027.49305079967,85,117.6470588235294
North,988,17,3466,August,2022,53.36719007932453,78.54046112178492,Customer_171,Category_2,After,16.18201129165096,16182.011291650959,15,666.6666666666666
South,546,21,3282,March,2023,46.2164562444471,-135.20812073331834,Customer_648,Category_1,Before,38.47758316577046,38477.58316577046,65,153.84615384615384
North,1811,13,2856,May,2023,32.500469120238265,35.855013615859434,Customer_999,Category_3,After,6.508959563110072,6508.959563110072,76,131.57894736842104
East,1277,21,4382,January,2023,-60.106526579967536,18.126460381950352,Customer_497,Category_2,Before,30.645035819209244,30645.035819209246,71,140.8450704225352
North,1539,13,4884,May,2022,-79.36095224238218,5.023960808654891,Customer_470,Category_1,After,39.31064085833108,39310.64085833108,15,666.6666666666666
West,1210,13,2998,November,2023,34.330736720387364,68.44432236552285,Customer_383,Category_1,Before,44.45445365427872,44454.453654278725,21,476.1904761904762
West,900,5,4033,June,2023,41.18152000618366,121.48185423004628,Customer_689,Category_3,After,20.393678692215836,20393.678692215835,19,526.3157894736842
North,1480,6,2380,August,2023,-81.54486160233483,-63.72371405632738,Customer_588,Category_1,After,41.95657871024058,41956.57871024058,60,166.66666666666666
North,1609,20,2236,March,2023,77.04931504119267,140.0443884399454,Customer_699,Category_3,After,9.978428162984326,9978.428162984326,93,107.52688172043011
North,749,5,1573,March,2023,-73.59468489995804,-122.17189945732176,Customer_506,Category_2,Before,43.090353128053316,43090.35312805331,89,112.35955056179775
North,890,14,1048,December,2023,-38.53790392118357,-117.71140688958084,Customer_991,Category_2,Before,10.73698980493921,10736.98980493921,33,303.030303030303
West,834,22,2150,November,2023,31.030166303766805,-83.9620570953874,Customer_526,Category_1,Before,22.877928075216527,22877.92807521653,49,204.08163265306123
South,1128,12,1222,November,2022,-59.42293300719426,-136.968886963052,Customer_803,Category_2,After,40.878291460079915,40878.29146007991,96,104.16666666666667
North,636,15,3968,October,2022,-80.025140080396,-97.08507911416407,Customer_830,Category_2,Before,11.746284230694819,11746.284230694819,35,285.7142857142857
North,1382,6,4350,September,2023,-30.393631950453035,-141.69176535497593,Customer_324,Category_1,Before,15.316312785468867,15316.312785468866,44,227.27272727272728
West,1187,12,2431,April,2022,47.87488347393224,115.83087011474056,Customer_213,Category_2,Before,37.501365577687984,37501.36557768798,90,111.11111111111111
West,1326,12,2528,April,2022,-15.537837782653142,-129.97116292081515,Customer_207,Category_1,Before,37.401644144573346,37401.64414457334,11,909.0909090909091
East,1226,21,4365,December,2023,27.53512594342908,89.02712072154844,Customer_168,Category_3,Before,33.85164347983838,33851.64347983838,99,101.01010101010101
North,1093,19,2819,July,2022,14.3314375010646,-162.75100755119985,Customer_329,Category_3,Before,36.2276800010195,36227.6800010195,72,138.88888888888889
East,1746,21,3324,February,2023,-86.00067323539552,161.46731790500945,Customer_279,Category_3,After,29.42259995064183,29422.599950641827,78,128.2051282051282
West,1489,17,2461,August,2023,87.93719766822721,76.0176315099958,Customer_977,Category_1,After,16.330957650812874,16330.957650812874,74,135.13513513513513
West,871,23,2130,June,2023,-82.5429440125102,-177.55324250899974,Customer_304,Category_1,Before,20.556319707676373,20556.31970767637,66,151.5151515151515
South,1434,9,2681,March,2023,84.2044927767273,94.98834007207704,Customer_145,Category_2,After,13.171897256064154,13171.897256064154,46,217.3913043478261
