,Unnamed: 0,CustomerID,ProductID,Quantity,Price,TransactionDate,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,MarketingPromotion
67706,67706,,,,,,,,,,No
67707,67707,,,,,,,,,,No
67708,67708,,,,,,,,,,No
67709,67709,,,,,,,,,,No
67710,67710,,,,,,,,,,No
67711,67711,,,,,,,,,,No
67712,67712,,,,,,,,,,No
67713,67713,,,,,,,,,,No
67714,67714,,,,,,,,,,No
67715,67715,,,,,,,,,,No
67716,67716,,,,,,,,,,No
67717,67717,,,,,,,,,,No
67718,67718,,,,,,,,,,No
67719,67719,,,,,,,,,,No
67720,67720,,,,,,,,,,No
67721,67721,,,,,,,,,,No
67722,67722,,,,,,,,,,No
67723,67723,,,,,,,,,,No
67724,67724,,,,,,,,,,No
67725,67725,,,,,,,,,,No
67726,67726,,,,,,,,,,No
67727,67727,,,,,,,,,,No
67728,67728,,,,,,,,,,No
67729,67729,,,,,,,,,,No
67730,67730,,,,,,,,,,No
67731,67731,,,,,,,,,,No
67732,67732,,,,,,,,,,No
67733,67733,,,,,,,,,,No
67734,67734,,,,,,,,,,No
67735,67735,,,,,,,,,,No
67736,67736,,,,,,,,,,No
67737,67737,,,,,,,,,,No
67738,67738,,,,,,,,,,No
67739,67739,,,,,,,,,,No
67740,67740,,,,,,,,,,No
67741,67741,,,,,,,,,,No
67742,67742,,,,,,,,,,No
67743,67743,,,,,,,,,,No
67744,67744,,,,,,,,,,No
67745,67745,,,,,,,,,,No
67746,67746,,,,,,,,,,No
67747,67747,,,,,,,,,,No
67748,67748,,,,,,,,,,No
67749,67749,,,,,,,,,,No
67750,67750,,,,,,,,,,No
67751,67751,,,,,,,,,,No
67752,67752,,,,,,,,,,No
67753,67753,,,,,,,,,,No
67754,67754,,,,,,,,,,No
67755,67755,,,,,,,,,,No
67756,67756,,,,,,,,,,No
67757,67757,,,,,,,,,,No
67758,67758,,,,,,,,,,No
67759,67759,,,,,,,,,,No
67760,67760,,,,,,,,,,No
67761,67761,,,,,,,,,,No
67762,67762,,,,,,,,,,No
67763,67763,,,,,,,,,,No
67764,67764,,,,,,,,,,No
67765,67765,,,,,,,,,,No
67766,67766,,,,,,,,,,No
67767,67767,,,,,,,,,,No
67768,67768,,,,,,,,,,No
67769,67769,,,,,,,,,,No
67770,67770,,,,,,,,,,No
67771,67771,,,,,,,,,,No
67772,67772,,,,,,,,,,No
67773,67773,,,,,,,,,,No
67774,67774,,,,,,,,,,No
67775,67775,,,,,,,,,,No
67776,67776,,,,,,,,,,No
67777,67777,,,,,,,,,,No
67778,67778,,,,,,,,,,No
67779,67779,,,,,,,,,,No
67780,67780,,,,,,,,,,No
67781,67781,,,,,,,,,,No
67782,67782,,,,,,,,,,No
67783,67783,,,,,,,,,,No
67784,67784,,,,,,,,,,No
67785,67785,,,,,,,,,,No
67786,67786,,,,,,,,,,No
67787,67787,,,,,,,,,,No
67788,67788,,,,,,,,,,No
67789,67789,,,,,,,,,,No
67790,67790,,,,,,,,,,No
67791,67791,,,,,,,,,,No
67792,67792,,,,,,,,,,No
67793,67793,,,,,,,,,,No
67794,67794,,,,,,,,,,No
67795,67795,,,,,,,,,,No
67796,67796,,,,,,,,,,No
67797,67797,,,,,,,,,,No
67798,67798,,,,,,,,,,No
67799,67799,,,,,,,,,,No
67800,67800,,,,,,,,,,No
67801,67801,,,,,,,,,,No
67802,67802,,,,,,,,,,No
67803,67803,,,,,,,,,,No
67804,67804,,,,,,,,,,No
67805,67805,,,,,,,,,,No
67806,67806,,,,,,,,,,No
67807,67807,,,,,,,,,,No
67808,67808,,,,,,,,,,No
67809,67809,,,,,,,,,,No
67810,67810,,,,,,,,,,No
67811,67811,,,,,,,,,,No
67812,67812,,,,,,,,,,No
67813,67813,,,,,,,,,,No
67814,67814,,,,,,,,,,No
67815,67815,,,,,,,,,,No
67816,67816,,,,,,,,,,No
67817,67817,,,,,,,,,,No
67818,67818,,,,,,,,,,No
67819,67819,,,,,,,,,,No
67820,67820,,,,,,,,,,No
67821,67821,,,,,,,,,,No
67822,67822,,,,,,,,,,No
67823,67823,,,,,,,,,,No
67824,67824,,,,,,,,,,No
67825,67825,,,,,,,,,,No
67826,67826,,,,,,,,,,No
67827,67827,,,,,,,,,,No
67828,67828,,,,,,,,,,No
67829,67829,,,,,,,,,,No
67830,67830,,,,,,,,,,No
67831,67831,,,,,,,,,,No
67832,67832,,,,,,,,,,No
67833,67833,,,,,,,,,,No
67834,67834,,,,,,,,,,No
67835,67835,,,,,,,,,,No
67836,67836,,,,,,,,,,No
67837,67837,,,,,,,,,,No
67838,67838,,,,,,,,,,No
67839,67839,,,,,,,,,,No
67840,67840,,,,,,,,,,No
67841,67841,,,,,,,,,,No
67842,67842,,,,,,,,,,No
67843,67843,,,,,,,,,,No
67844,67844,,,,,,,,,,No
67845,67845,,,,,,,,,,No
67846,67846,,,,,,,,,,No
67847,67847,,,,,,,,,,No
67848,67848,,,,,,,,,,No
67849,67849,,,,,,,,,,No
67850,67850,,,,,,,,,,No
67851,67851,,,,,,,,,,No
67852,67852,,,,,,,,,,No
67853,67853,,,,,,,,,,No
67854,67854,,,,,,,,,,No
67855,67855,,,,,,,,,,No
67856,67856,,,,,,,,,,No
67857,67857,,,,,,,,,,No
67858,67858,,,,,,,,,,No
67859,67859,,,,,,,,,,No
67860,67860,,,,,,,,,,No
67861,67861,,,,,,,,,,No
67862,67862,,,,,,,,,,No
67863,67863,,,,,,,,,,No
67864,67864,,,,,,,,,,No
67865,67865,,,,,,,,,,No
67866,67866,,,,,,,,,,No
67867,67867,,,,,,,,,,No
67868,67868,,,,,,,,,,No
67869,67869,,,,,,,,,,No
67870,67870,,,,,,,,,,No
67871,67871,,,,,,,,,,No
67872,67872,,,,,,,,,,No
67873,67873,,,,,,,,,,No
67874,67874,,,,,,,,,,No
67875,67875,,,,,,,,,,No
67876,67876,,,,,,,,,,No
67877,67877,,,,,,,,,,No
67878,67878,,,,,,,,,,No
67879,67879,,,,,,,,,,No
67880,67880,,,,,,,,,,No
67881,67881,,,,,,,,,,No
67882,67882,,,,,,,,,,No
67883,67883,,,,,,,,,,No
67884,67884,,,,,,,,,,No
67885,67885,,,,,,,,,,No
67886,67886,,,,,,,,,,No
67887,67887,,,,,,,,,,No
67888,67888,,,,,,,,,,No
67889,67889,,,,,,,,,,No
67890,67890,,,,,,,,,,No
67891,67891,,,,,,,,,,No
67892,67892,,,,,,,,,,No
67893,67893,,,,,,,,,,No
67894,67894,,,,,,,,,,No
67895,67895,,,,,,,,,,No
67896,67896,,,,,,,,,,No
67897,67897,,,,,,,,,,No
67898,67898,,,,,,,,,,No
67899,67899,,,,,,,,,,No
67900,67900,,,,,,,,,,No
67901,67901,,,,,,,,,,No
67902,67902,,,,,,,,,,No
67903,67903,,,,,,,,,,No
67904,67904,,,,,,,,,,No
67905,67905,,,,,,,,,,No
67906,67906,,,,,,,,,,No
67907,67907,,,,,,,,,,No
67908,67908,,,,,,,,,,No
67909,67909,,,,,,,,,,No
67910,67910,,,,,,,,,,No
67911,67911,,,,,,,,,,No
67912,67912,,,,,,,,,,No
67913,67913,,,,,,,,,,No
67914,67914,,,,,,,,,,No
67915,67915,,,,,,,,,,No
67916,67916,,,,,,,,,,No
67917,67917,,,,,,,,,,No
67918,67918,,,,,,,,,,No
67919,67919,,,,,,,,,,No
67920,67920,,,,,,,,,,No
67921,67921,,,,,,,,,,No
67922,67922,,,,,,,,,,No
67923,67923,,,,,,,,,,No
67924,67924,,,,,,,,,,No
67925,67925,,,,,,,,,,No
67926,67926,,,,,,,,,,No
67927,67927,,,,,,,,,,No
67928,67928,,,,,,,,,,No
67929,67929,,,,,,,,,,No
67930,67930,,,,,,,,,,No
67931,67931,,,,,,,,,,No
67932,67932,,,,,,,,,,No
67933,67933,,,,,,,,,,No
67934,67934,,,,,,,,,,No
67935,67935,,,,,,,,,,No
67936,67936,,,,,,,,,,No
67937,67937,,,,,,,,,,No
67938,67938,,,,,,,,,,No
67939,67939,,,,,,,,,,No
67940,67940,,,,,,,,,,No
67941,67941,,,,,,,,,,No
67942,67942,,,,,,,,,,No
67943,67943,,,,,,,,,,No
67944,67944,,,,,,,,,,No
67945,67945,,,,,,,,,,No
67946,67946,,,,,,,,,,No
67947,67947,,,,,,,,,,No
67948,67948,,,,,,,,,,No
67949,67949,,,,,,,,,,No
67950,67950,,,,,,,,,,No
67951,67951,,,,,,,,,,No
67952,67952,,,,,,,,,,No
67953,67953,,,,,,,,,,No
67954,67954,,,,,,,,,,No
67955,67955,,,,,,,,,,No
67956,67956,,,,,,,,,,No
67957,67957,,,,,,,,,,No
67958,67958,,,,,,,,,,No
67959,67959,,,,,,,,,,No
67960,67960,,,,,,,,,,No
67961,67961,,,,,,,,,,No
67962,67962,,,,,,,,,,No
67963,67963,,,,,,,,,,No
67964,67964,,,,,,,,,,No
67965,67965,,,,,,,,,,No
67966,67966,,,,,,,,,,No
67967,67967,,,,,,,,,,No
67968,67968,,,,,,,,,,No
67969,67969,,,,,,,,,,No
67970,67970,,,,,,,,,,No
67971,67971,,,,,,,,,,No
67972,67972,,,,,,,,,,No
67973,67973,,,,,,,,,,No
67974,67974,,,,,,,,,,No
67975,67975,,,,,,,,,,No
67976,67976,,,,,,,,,,No
67977,67977,,,,,,,,,,No
67978,67978,,,,,,,,,,No
67979,67979,,,,,,,,,,No
67980,67980,,,,,,,,,,No
67981,67981,,,,,,,,,,No
67982,67982,,,,,,,,,,No
67983,67983,,,,,,,,,,No
67984,67984,,,,,,,,,,No
67985,67985,,,,,,,,,,No
67986,67986,,,,,,,,,,No
67987,67987,,,,,,,,,,No
67988,67988,,,,,,,,,,No
67989,67989,,,,,,,,,,No
67990,67990,,,,,,,,,,No
67991,67991,,,,,,,,,,No
67992,67992,,,,,,,,,,No
67993,67993,,,,,,,,,,No
67994,67994,,,,,,,,,,No
67995,67995,,,,,,,,,,No
67996,67996,,,,,,,,,,No
67997,67997,,,,,,,,,,No
67998,67998,,,,,,,,,,No
67999,67999,,,,,,,,,,No
68000,68000,,,,,,,,,,No
68001,68001,,,,,,,,,,No
68002,68002,,,,,,,,,,No
68003,68003,,,,,,,,,,No
68004,68004,,,,,,,,,,No
68005,68005,,,,,,,,,,No
68006,68006,,,,,,,,,,No
68007,68007,,,,,,,,,,No
68008,68008,,,,,,,,,,No
68009,68009,,,,,,,,,,No
68010,68010,,,,,,,,,,No
68011,68011,,,,,,,,,,No
68012,68012,,,,,,,,,,No
68013,68013,,,,,,,,,,No
68014,68014,,,,,,,,,,No
68015,68015,,,,,,,,,,No
68016,68016,,,,,,,,,,No
68017,68017,,,,,,,,,,No
68018,68018,,,,,,,,,,No
68019,68019,,,,,,,,,,No
68020,68020,,,,,,,,,,No
68021,68021,,,,,,,,,,No
68022,68022,,,,,,,,,,No
68023,68023,,,,,,,,,,No
68024,68024,,,,,,,,,,No
68025,68025,,,,,,,,,,No
68026,68026,,,,,,,,,,No
68027,68027,,,,,,,,,,No
68028,68028,,,,,,,,,,No
68029,68029,,,,,,,,,,No
68030,68030,,,,,,,,,,No
68031,68031,,,,,,,,,,No
68032,68032,,,,,,,,,,No
68033,68033,,,,,,,,,,No
68034,68034,,,,,,,,,,No
68035,68035,,,,,,,,,,No
68036,68036,,,,,,,,,,No
68037,68037,,,,,,,,,,No
68038,68038,,,,,,,,,,No
68039,68039,,,,,,,,,,No
68040,68040,,,,,,,,,,No
68041,68041,,,,,,,,,,No
68042,68042,,,,,,,,,,No
68043,68043,,,,,,,,,,No
68044,68044,,,,,,,,,,No
68045,68045,,,,,,,,,,No
68046,68046,,,,,,,,,,No
68047,68047,,,,,,,,,,No
68048,68048,,,,,,,,,,No
68049,68049,,,,,,,,,,No
68050,68050,,,,,,,,,,No
68051,68051,,,,,,,,,,No
68052,68052,,,,,,,,,,No
68053,68053,,,,,,,,,,No
68054,68054,,,,,,,,,,No
68055,68055,,,,,,,,,,No
68056,68056,,,,,,,,,,No
68057,68057,,,,,,,,,,No
68058,68058,,,,,,,,,,No
68059,68059,,,,,,,,,,No
68060,68060,,,,,,,,,,No
68061,68061,,,,,,,,,,No
68062,68062,,,,,,,,,,No
68063,68063,,,,,,,,,,No
68064,68064,,,,,,,,,,No
68065,68065,,,,,,,,,,No
68066,68066,,,,,,,,,,No
68067,68067,,,,,,,,,,No
68068,68068,,,,,,,,,,No
68069,68069,,,,,,,,,,No
68070,68070,,,,,,,,,,No
68071,68071,,,,,,,,,,No
68072,68072,,,,,,,,,,No
68073,68073,,,,,,,,,,No
68074,68074,,,,,,,,,,No
68075,68075,,,,,,,,,,No
68076,68076,,,,,,,,,,No
68077,68077,,,,,,,,,,No
68078,68078,,,,,,,,,,No
68079,68079,,,,,,,,,,No
68080,68080,,,,,,,,,,No
68081,68081,,,,,,,,,,No
68082,68082,,,,,,,,,,No
68083,68083,,,,,,,,,,No
68084,68084,,,,,,,,,,No
68085,68085,,,,,,,,,,No
68086,68086,,,,,,,,,,No
68087,68087,,,,,,,,,,No
68088,68088,,,,,,,,,,No
68089,68089,,,,,,,,,,No
68090,68090,,,,,,,,,,No
68091,68091,,,,,,,,,,No
68092,68092,,,,,,,,,,No
68093,68093,,,,,,,,,,No
68094,68094,,,,,,,,,,No
68095,68095,,,,,,,,,,No
68096,68096,,,,,,,,,,No
68097,68097,,,,,,,,,,No
68098,68098,,,,,,,,,,No
68099,68099,,,,,,,,,,No
68100,68100,,,,,,,,,,No
68101,68101,,,,,,,,,,No
68102,68102,,,,,,,,,,No
68103,68103,,,,,,,,,,No
68104,68104,,,,,,,,,,No
68105,68105,,,,,,,,,,No
68106,68106,,,,,,,,,,No
68107,68107,,,,,,,,,,No
68108,68108,,,,,,,,,,No
68109,68109,,,,,,,,,,No
68110,68110,,,,,,,,,,No
68111,68111,,,,,,,,,,No
68112,68112,,,,,,,,,,No
68113,68113,,,,,,,,,,No
68114,68114,,,,,,,,,,No
68115,68115,,,,,,,,,,No
68116,68116,,,,,,,,,,No
68117,68117,,,,,,,,,,No
68118,68118,,,,,,,,,,No
68119,68119,,,,,,,,,,No
68120,68120,,,,,,,,,,No
68121,68121,,,,,,,,,,No
68122,68122,,,,,,,,,,No
68123,68123,,,,,,,,,,No
68124,68124,,,,,,,,,,No
68125,68125,,,,,,,,,,No
68126,68126,,,,,,,,,,No
68127,68127,,,,,,,,,,No
68128,68128,,,,,,,,,,No
68129,68129,,,,,,,,,,No
68130,68130,,,,,,,,,,No
68131,68131,,,,,,,,,,No
68132,68132,,,,,,,,,,No
68133,68133,,,,,,,,,,No
68134,68134,,,,,,,,,,No
68135,68135,,,,,,,,,,No
68136,68136,,,,,,,,,,No
68137,68137,,,,,,,,,,No
68138,68138,,,,,,,,,,No
68139,68139,,,,,,,,,,No
68140,68140,,,,,,,,,,No
68141,68141,,,,,,,,,,No
68142,68142,,,,,,,,,,No
68143,68143,,,,,,,,,,No
68144,68144,,,,,,,,,,No
68145,68145,,,,,,,,,,No
68146,68146,,,,,,,,,,No
68147,68147,,,,,,,,,,No
68148,68148,,,,,,,,,,No
68149,68149,,,,,,,,,,No
68150,68150,,,,,,,,,,No
68151,68151,,,,,,,,,,No
68152,68152,,,,,,,,,,No
68153,68153,,,,,,,,,,No
68154,68154,,,,,,,,,,No
68155,68155,,,,,,,,,,No
68156,68156,,,,,,,,,,No
68157,68157,,,,,,,,,,No
68158,68158,,,,,,,,,,No
68159,68159,,,,,,,,,,No
68160,68160,,,,,,,,,,No
68161,68161,,,,,,,,,,No
68162,68162,,,,,,,,,,No
68163,68163,,,,,,,,,,No
68164,68164,,,,,,,,,,No
68165,68165,,,,,,,,,,No
68166,68166,,,,,,,,,,No
68167,68167,,,,,,,,,,No
68168,68168,,,,,,,,,,No
68169,68169,,,,,,,,,,No
68170,68170,,,,,,,,,,No
68171,68171,,,,,,,,,,No
68172,68172,,,,,,,,,,No
68173,68173,,,,,,,,,,No
68174,68174,,,,,,,,,,No
68175,68175,,,,,,,,,,No
68176,68176,,,,,,,,,,No
68177,68177,,,,,,,,,,No
68178,68178,,,,,,,,,,No
68179,68179,,,,,,,,,,No
68180,68180,,,,,,,,,,No
68181,68181,,,,,,,,,,No
68182,68182,,,,,,,,,,No
68183,68183,,,,,,,,,,No
68184,68184,,,,,,,,,,No
68185,68185,,,,,,,,,,No
68186,68186,,,,,,,,,,No
68187,68187,,,,,,,,,,No
68188,68188,,,,,,,,,,No
68189,68189,,,,,,,,,,No
68190,68190,,,,,,,,,,No
68191,68191,,,,,,,,,,No
68192,68192,,,,,,,,,,No
68193,68193,,,,,,,,,,No
68194,68194,,,,,,,,,,No
68195,68195,,,,,,,,,,No
68196,68196,,,,,,,,,,No
68197,68197,,,,,,,,,,No
68198,68198,,,,,,,,,,No
68199,68199,,,,,,,,,,No
68200,68200,,,,,,,,,,No
68201,68201,,,,,,,,,,No
68202,68202,,,,,,,,,,No
68203,68203,,,,,,,,,,No
68204,68204,,,,,,,,,,No
68205,68205,,,,,,,,,,No
68206,68206,,,,,,,,,,No
68207,68207,,,,,,,,,,No
68208,68208,,,,,,,,,,No
68209,68209,,,,,,,,,,No
68210,68210,,,,,,,,,,No
68211,68211,,,,,,,,,,No
68212,68212,,,,,,,,,,No
68213,68213,,,,,,,,,,No
68214,68214,,,,,,,,,,No
68215,68215,,,,,,,,,,No
68216,68216,,,,,,,,,,No
68217,68217,,,,,,,,,,No
68218,68218,,,,,,,,,,No
68219,68219,,,,,,,,,,No
68220,68220,,,,,,,,,,No
68221,68221,,,,,,,,,,No
68222,68222,,,,,,,,,,No
68223,68223,,,,,,,,,,No
68224,68224,,,,,,,,,,No
68225,68225,,,,,,,,,,No
68226,68226,,,,,,,,,,No
68227,68227,,,,,,,,,,No
68228,68228,,,,,,,,,,No
68229,68229,,,,,,,,,,No
68230,68230,,,,,,,,,,No
68231,68231,,,,,,,,,,No
68232,68232,,,,,,,,,,No
68233,68233,,,,,,,,,,No
68234,68234,,,,,,,,,,No
68235,68235,,,,,,,,,,No
68236,68236,,,,,,,,,,No
68237,68237,,,,,,,,,,No
68238,68238,,,,,,,,,,No
68239,68239,,,,,,,,,,No
68240,68240,,,,,,,,,,No
68241,68241,,,,,,,,,,No
68242,68242,,,,,,,,,,No
68243,68243,,,,,,,,,,No
68244,68244,,,,,,,,,,No
68245,68245,,,,,,,,,,No
68246,68246,,,,,,,,,,No
68247,68247,,,,,,,,,,No
68248,68248,,,,,,,,,,No
68249,68249,,,,,,,,,,No
68250,68250,,,,,,,,,,No
68251,68251,,,,,,,,,,No
68252,68252,,,,,,,,,,No
68253,68253,,,,,,,,,,No
68254,68254,,,,,,,,,,No
68255,68255,,,,,,,,,,No
68256,68256,,,,,,,,,,No
68257,68257,,,,,,,,,,No
68258,68258,,,,,,,,,,No
68259,68259,,,,,,,,,,No
68260,68260,,,,,,,,,,No
68261,68261,,,,,,,,,,No
68262,68262,,,,,,,,,,No
68263,68263,,,,,,,,,,No
68264,68264,,,,,,,,,,No
68265,68265,,,,,,,,,,No
68266,68266,,,,,,,,,,No
68267,68267,,,,,,,,,,No
68268,68268,,,,,,,,,,No
68269,68269,,,,,,,,,,No
68270,68270,,,,,,,,,,No
68271,68271,,,,,,,,,,No
68272,68272,,,,,,,,,,No
68273,68273,,,,,,,,,,No
68274,68274,,,,,,,,,,No
68275,68275,,,,,,,,,,No
68276,68276,,,,,,,,,,No
68277,68277,,,,,,,,,,No
68278,68278,,,,,,,,,,No
68279,68279,,,,,,,,,,No
68280,68280,,,,,,,,,,No
68281,68281,,,,,,,,,,No
68282,68282,,,,,,,,,,No
68283,68283,,,,,,,,,,No
68284,68284,,,,,,,,,,No
68285,68285,,,,,,,,,,No
68286,68286,,,,,,,,,,No
68287,68287,,,,,,,,,,No
68288,68288,,,,,,,,,,No
68289,68289,,,,,,,,,,No
68290,68290,,,,,,,,,,No
68291,68291,,,,,,,,,,No
68292,68292,,,,,,,,,,No
68293,68293,,,,,,,,,,No
68294,68294,,,,,,,,,,No
68295,68295,,,,,,,,,,No
68296,68296,,,,,,,,,,No
68297,68297,,,,,,,,,,No
68298,68298,,,,,,,,,,No
68299,68299,,,,,,,,,,No
68300,68300,,,,,,,,,,No
68301,68301,,,,,,,,,,No
68302,68302,,,,,,,,,,No
68303,68303,,,,,,,,,,No
68304,68304,,,,,,,,,,No
68305,68305,,,,,,,,,,No
68306,68306,,,,,,,,,,No
68307,68307,,,,,,,,,,No
68308,68308,,,,,,,,,,No
68309,68309,,,,,,,,,,No
68310,68310,,,,,,,,,,No
68311,68311,,,,,,,,,,No
68312,68312,,,,,,,,,,No
68313,68313,,,,,,,,,,No
68314,68314,,,,,,,,,,No
68315,68315,,,,,,,,,,No
68316,68316,,,,,,,,,,No
68317,68317,,,,,,,,,,No
68318,68318,,,,,,,,,,No
68319,68319,,,,,,,,,,No
68320,68320,,,,,,,,,,No
68321,68321,,,,,,,,,,No
68322,68322,,,,,,,,,,No
68323,68323,,,,,,,,,,No
68324,68324,,,,,,,,,,No
68325,68325,,,,,,,,,,No
68326,68326,,,,,,,,,,No
68327,68327,,,,,,,,,,No
68328,68328,,,,,,,,,,No
68329,68329,,,,,,,,,,No
68330,68330,,,,,,,,,,No
68331,68331,,,,,,,,,,No
68332,68332,,,,,,,,,,No
68333,68333,,,,,,,,,,No
68334,68334,,,,,,,,,,No
68335,68335,,,,,,,,,,No
68336,68336,,,,,,,,,,No
68337,68337,,,,,,,,,,No
68338,68338,,,,,,,,,,No
68339,68339,,,,,,,,,,No
68340,68340,,,,,,,,,,No
68341,68341,,,,,,,,,,No
68342,68342,,,,,,,,,,No
68343,68343,,,,,,,,,,No
68344,68344,,,,,,,,,,No
68345,68345,,,,,,,,,,No
68346,68346,,,,,,,,,,No
68347,68347,,,,,,,,,,No
68348,68348,,,,,,,,,,No
68349,68349,,,,,,,,,,No
68350,68350,,,,,,,,,,No
68351,68351,,,,,,,,,,No
68352,68352,,,,,,,,,,No
68353,68353,,,,,,,,,,No
68354,68354,,,,,,,,,,No
68355,68355,,,,,,,,,,No
68356,68356,,,,,,,,,,No
68357,68357,,,,,,,,,,No
68358,68358,,,,,,,,,,No
68359,68359,,,,,,,,,,No
68360,68360,,,,,,,,,,No
68361,68361,,,,,,,,,,No
68362,68362,,,,,,,,,,No
68363,68363,,,,,,,,,,No
68364,68364,,,,,,,,,,No
68365,68365,,,,,,,,,,No
68366,68366,,,,,,,,,,No
68367,68367,,,,,,,,,,No
68368,68368,,,,,,,,,,No
68369,68369,,,,,,,,,,No
68370,68370,,,,,,,,,,No
68371,68371,,,,,,,,,,No
68372,68372,,,,,,,,,,No
68373,68373,,,,,,,,,,No
68374,68374,,,,,,,,,,No
68375,68375,,,,,,,,,,No
68376,68376,,,,,,,,,,No
68377,68377,,,,,,,,,,No
68378,68378,,,,,,,,,,No
68379,68379,,,,,,,,,,No
68380,68380,,,,,,,,,,No
68381,68381,,,,,,,,,,No
68382,68382,,,,,,,,,,No
68383,68383,,,,,,,,,,No
68384,68384,,,,,,,,,,No
68385,68385,,,,,,,,,,No
68386,68386,,,,,,,,,,No
68387,68387,,,,,,,,,,No
68388,68388,,,,,,,,,,No
68389,68389,,,,,,,,,,No
68390,68390,,,,,,,,,,No
68391,68391,,,,,,,,,,No
68392,68392,,,,,,,,,,No
68393,68393,,,,,,,,,,No
68394,68394,,,,,,,,,,No
68395,68395,,,,,,,,,,No
68396,68396,,,,,,,,,,No
68397,68397,,,,,,,,,,No
68398,68398,,,,,,,,,,No
68399,68399,,,,,,,,,,No
68400,68400,,,,,,,,,,No
68401,68401,,,,,,,,,,No
68402,68402,,,,,,,,,,No
68403,68403,,,,,,,,,,No
68404,68404,,,,,,,,,,No
68405,68405,,,,,,,,,,No
68406,68406,,,,,,,,,,No
68407,68407,,,,,,,,,,No
68408,68408,,,,,,,,,,No
68409,68409,,,,,,,,,,No
68410,68410,,,,,,,,,,No
68411,68411,,,,,,,,,,No
68412,68412,,,,,,,,,,No
68413,68413,,,,,,,,,,No
68414,68414,,,,,,,,,,No
68415,68415,,,,,,,,,,No
68416,68416,,,,,,,,,,No
68417,68417,,,,,,,,,,No
68418,68418,,,,,,,,,,No
68419,68419,,,,,,,,,,No
68420,68420,,,,,,,,,,No
68421,68421,,,,,,,,,,No
68422,68422,,,,,,,,,,No
68423,68423,,,,,,,,,,No
68424,68424,,,,,,,,,,No
68425,68425,,,,,,,,,,No
68426,68426,,,,,,,,,,No
68427,68427,,,,,,,,,,No
68428,68428,,,,,,,,,,No
68429,68429,,,,,,,,,,No
68430,68430,,,,,,,,,,No
68431,68431,,,,,,,,,,No
68432,68432,,,,,,,,,,No
68433,68433,,,,,,,,,,No
68434,68434,,,,,,,,,,No
68435,68435,,,,,,,,,,No
68436,68436,,,,,,,,,,No
68437,68437,,,,,,,,,,No
68438,68438,,,,,,,,,,No
68439,68439,,,,,,,,,,No
68440,68440,,,,,,,,,,No
68441,68441,,,,,,,,,,No
68442,68442,,,,,,,,,,No
68443,68443,,,,,,,,,,No
68444,68444,,,,,,,,,,No
68445,68445,,,,,,,,,,No
68446,68446,,,,,,,,,,No
68447,68447,,,,,,,,,,No
68448,68448,,,,,,,,,,No
68449,68449,,,,,,,,,,No
68450,68450,,,,,,,,,,No
68451,68451,,,,,,,,,,No
68452,68452,,,,,,,,,,No
68453,68453,,,,,,,,,,No
68454,68454,,,,,,,,,,No
68455,68455,,,,,,,,,,No
68456,68456,,,,,,,,,,No
68457,68457,,,,,,,,,,No
68458,68458,,,,,,,,,,No
68459,68459,,,,,,,,,,No
68460,68460,,,,,,,,,,No
68461,68461,,,,,,,,,,No
68462,68462,,,,,,,,,,No
68463,68463,,,,,,,,,,No
68464,68464,,,,,,,,,,No
68465,68465,,,,,,,,,,No
68466,68466,,,,,,,,,,No
68467,68467,,,,,,,,,,No
68468,68468,,,,,,,,,,No
68469,68469,,,,,,,,,,No
68470,68470,,,,,,,,,,No
68471,68471,,,,,,,,,,No
68472,68472,,,,,,,,,,No
68473,68473,,,,,,,,,,No
68474,68474,,,,,,,,,,No
68475,68475,,,,,,,,,,No
68476,68476,,,,,,,,,,No
68477,68477,,,,,,,,,,No
68478,68478,,,,,,,,,,No
68479,68479,,,,,,,,,,No
68480,68480,,,,,,,,,,No
68481,68481,,,,,,,,,,No
68482,68482,,,,,,,,,,No
68483,68483,,,,,,,,,,No
68484,68484,,,,,,,,,,No
68485,68485,,,,,,,,,,No
68486,68486,,,,,,,,,,No
68487,68487,,,,,,,,,,No
68488,68488,,,,,,,,,,No
68489,68489,,,,,,,,,,No
68490,68490,,,,,,,,,,No
68491,68491,,,,,,,,,,No
68492,68492,,,,,,,,,,No
68493,68493,,,,,,,,,,No
68494,68494,,,,,,,,,,No
68495,68495,,,,,,,,,,No
68496,68496,,,,,,,,,,No
68497,68497,,,,,,,,,,No
68498,68498,,,,,,,,,,No
68499,68499,,,,,,,,,,No
68500,68500,,,,,,,,,,No
68501,68501,,,,,,,,,,No
68502,68502,,,,,,,,,,No
68503,68503,,,,,,,,,,No
68504,68504,,,,,,,,,,No
68505,68505,,,,,,,,,,No
68506,68506,,,,,,,,,,No
68507,68507,,,,,,,,,,No
68508,68508,,,,,,,,,,No
68509,68509,,,,,,,,,,No
68510,68510,,,,,,,,,,No
68511,68511,,,,,,,,,,No
68512,68512,,,,,,,,,,No
68513,68513,,,,,,,,,,No
68514,68514,,,,,,,,,,No
68515,68515,,,,,,,,,,No
68516,68516,,,,,,,,,,No
68517,68517,,,,,,,,,,No
68518,68518,,,,,,,,,,No
68519,68519,,,,,,,,,,No
68520,68520,,,,,,,,,,No
68521,68521,,,,,,,,,,No
68522,68522,,,,,,,,,,No
68523,68523,,,,,,,,,,No
68524,68524,,,,,,,,,,No
